Type,Test Plan ID,Suite Path,Suite ID,Test Case ID,Title,Step Number,Step Action,Expected Result,Execution Status,Execution Outcome,Last Run Date,Last Run By,Assigned To,Created Date,Created By,Area Path,Iteration,Automated
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Shares,124523,124546,,5,"Verify that studies appear in the list,or that 'No shares found' is visible (if empty state)","'All' studies that have been shared with the Clinician User appear in the list,or 'No shares found' is visible (if empty state)",,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Shares,124523,124546,,6,Click the 'Sent' button to filter the list of studies,'Sent' button is activated. List is filtered by sent.,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Shares,124523,124546,,7,"Verify that studies appear in the list,or that 'No shares found' is visible (if empty state)","'Sent' studies that have been shared with the Clinician User appear in the list,or 'No shares found' is visible (if empty state)",,,,,,,,,,
Test Case,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Shares,124523,124547,Verify Technician Shares Tab - Passcode functionality,,,,Not Executed,,,,Cody Huls,2025-12-22T18:51:57.877Z,Cody Huls,eNcounterCloud Modernization,eNcounterCloud Modernization,No
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Shares,124523,124547,,1,Preconditions: There exists a previously shared study that has a passcode generated on the main card,,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Shares,124523,124547,,2,Log in as technician,,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Shares,124523,124547,,3,Click on the 'Pending' or 'Reviewed' tab to identify a study card that displays a passcode,Passcode has been identified and documented,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Shares,124523,124547,,4,Click on the 'Shares' tab,,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Shares,124523,124547,,5,Click on the 'Passcode(s)' button,Verify the following elements~ Header: Enter passcode(s) Placeholder: 'Enter passcode here'Buttons:- 'Enter another passcode' - 'Add passcode(s)' - (X),,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Shares,124523,124547,,6,Enter the passcode that was previously identified into the form-field,,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Shares,124523,124547,,7,Click the 'Add passcode(s)' button,"'Passcode entry results' modal opens<passcode>: ""Success""",,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Shares,124523,124547,,8,Click the 'OK' button,,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Shares,124523,124547,,9,Click the 'Back' button,Verify that the new study appears in the list,,,,,,,,,,
Separator,,,,,,,,,,,,,,,,,,
Suite,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,,SUITE: Clinician Dashboard - Study Search,,,,,,,,,,,,,
Test Case,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124548,Verify Technician Study Search Tab - Search Study Modal Content,,,,Not Executed,,,,Cody Huls,2025-12-22T18:52:48.777Z,Cody Huls,eNcounterCloud Modernization,eNcounterCloud Modernization,No
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124548,,1,Log in as technician,User is successfully logged into eCloud,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124548,,2,Click on 'Study Search' tab,Study Search tab is selected,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124548,,3,Verify the visibility of the filter buttons,The following buttons are visible:- Today- Yesterday - 7 days- 30 days- Search,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124548,,4,Click on the 'Search' button,'Search Study' Modal opens up,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124548,,5,Verify content on 'Search Study' modal,Header: 'Search study'Placeholder & Labels:-Patient ID -Last Name-First Name-From Date-To DateModality DropdownButtons: -Search -Cancel,,,,,,,,,,
Test Case,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124549,Verify Technician Study Search Tab - Filter functionality,,,,Not Executed,,,,Cody Huls,2025-12-22T18:52:48.777Z,Cody Huls,eNcounterCloud Modernization,eNcounterCloud Modernization,No
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124549,,1,Pre-conditions: Multiple reviewed studies available in system from different dates and reviewers,,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124549,,2,Log in as technician,User is successfully logged into dashboard,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124549,,3,Click on 'Study Search' tab,Study Search tab is selected,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124549,,4,Verify the functionality of the filter-buttons,The following filter-buttons are functional:- Today: filters by today- Yesterday: filters by yesterday - -7 days: filters by last 7 days- -30 days: filters by last 30 days,,,,,,,,,,
Test Case,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124550,Verify Technician Study Search Tab - Advanced Search Criteria,,,,Not Executed,,,,Cody Huls,2025-12-22T18:52:48.777Z,Cody Huls,eNcounterCloud Modernization,eNcounterCloud Modernization,No
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124550,,1,Pre-conditions: Multiple reviewed studies available in system from different dates and reviewers,,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124550,,2,Log in as technician,User is successfully logged into dashboard,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124550,,3,Click on 'Study Search' tab,Study Search tab is selected,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124550,,4,Click on the 'Search' button on the top right,'Search Study' modal opens up,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124550,,5,Search for a study by Patient ID,Studies are correctly queried based on search criteria,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124550,,6,Search for a study by Patient Last Name,Studies are correctly queried based on search criteria,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124550,,7,Search for a study by Patient First Name,Studies are correctly queried based on search criteria,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124550,,8,Search for a study by From Date,Studies are correctly queried based on search criteria,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124550,,9,Search for a study by To Date,Studies are correctly queried based on search criteria,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124550,,10,Search by Modality,Studies are correctly queried based on search criteria,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124550,,11,Test combination of multiple filters,Filters work in combination,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124550,,12,Test cancel button functionality,Cancel button closes the 'Search study' modal,,,,,,,,,,
Test Case,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124551,Verify Technician Study Search Tab - Search Results Display and Management,,,,Not Executed,,,,Cody Huls,2025-12-22T18:52:48.777Z,Cody Huls,eNcounterCloud Modernization,eNcounterCloud Modernization,No
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124551,,1,Pre-conditions: Multiple reviewed studies available in system from different dates and reviewers,,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124551,,2,Log in as technician,,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124551,,3,Click on 'Study Search' tab,Study Search tab is selected,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124551,,4,Perform search with various criteria,Search can be performed with different criteria,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124551,,5,Examine search results table column format,Search results display in organized table with clear single column format,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124551,,6,Verify study headers and data display,Each study card includes: (on the left)- Patient Name - Passcode- Study Description(on the right)- Date Time- Modality,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124551,,7,Test pagination controls (if possible),Pagination controls allow navigation through multiple pages,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > Clinician Dashboard - Study Search,124524,124551,,8,Click on an individual study,Clicking on an individual study opens Study Viewer / DICOM viewer for that particular study,,,,,,,,,,
Separator,,,,,,,,,,,,,,,,,,
Suite,123776,eCloudModern Automation > Clinician > Technician > DICOM Viewer - DICOM Headers,124528,,SUITE: DICOM Viewer - DICOM Headers,,,,,,,,,,,,,
Test Case,123776,eCloudModern Automation > Clinician > Technician > DICOM Viewer - DICOM Headers,124528,124566,Verify Technician DICOM Viewer - Verify content of DICOM Header,,,,Not Executed,,,,Cody Huls,2025-12-22T18:54:54.603Z,Cody Huls,eNcounterCloud Modernization,eNcounterCloud Modernization,No
Test Step,123776,eCloudModern Automation > Clinician > Technician > DICOM Viewer - DICOM Headers,124528,124566,,1,Preconditions: - Study with complete DICOM metadata available- DICOM viewer with header functionally operational,,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technician > DICOM Viewer - DICOM Headers,124528,124566,,2,Log in as technician,User is successfully logged into eCloud,,,,,,,,,,
